HALL_bike_sum,WANDERING_bike_sum,SOUTHERN_SCH,SOUTHERN_SCH_GATE_AREA,NORTHERN_SCH,NORTHERN_SCH_GATE_AREA,DE_AREA,C_AREA,MALL_AREA,COLONY_AREA,timeStamp
4949,1288,1076,184,669,101,858,936,117,5,2023-02-28-19-08
4438,904,1050,182,661,89,796,888,120,19,2023-02-28-19-19
4866,1221,1047,182,656,82,863,958,117,4,2023-02-28-19-41
4988,1283,1027,183,666,96,929,957,121,5,2023-02-28-19-55
4918,1281,954,187,654,87,976,927,123,3,2023-02-28-20-11
4877,1386,825,179,651,99,900,981,118,16,2023-02-28-20-25
4991,1377,808,173,654,95,1038,979,117,18,2023-02-28-20-39
5037,1420,732,167,648,83,1030,1071,118,18,2023-02-28-20-56
4940,1448,684,157,669,80,964,1038,118,19,2023-02-28-21-10
4992,1484,624,154,663,77,1012,1075,117,17,2023-02-28-21-24
4941,1477,569,140,638,72,992,1127,120,18,2023-02-28-21-39
4126,1234,577,138,634,67,653,893,117,18,2023-02-28-21-49
4576,1422,545,123,622,56,801,1051,117,18,2023-02-28-22-00
4417,1400,524,116,631,53,637,1092,114,19,2023-02-28-22-11
4276,1381,518,109,624,49,670,950,115,18,2023-02-28-22-22
4457,1471,540,141,631,46,715,967,115,18,2023-02-28-22-56
4853,1504,553,159,632,47,995,1034,118,17,2023-02-28-23-10
4909,1545,548,160,638,49,973,1068,118,19,2023-02-28-23-37
4332,1284,547,159,636,50,793,934,118,20,2023-02-28-23-49
4364,1388,550,160,634,49,674,979,119,20,2023-03-01-00-08
4384,1438,554,159,638,54,729,882,121,22,2023-03-01-00-49
4391,1347,544,159,631,50,678,1049,118,24,2023-03-01-01-29
4731,1437,554,159,627,51,920,1049,119,25,2023-03-01-02-10
4694,1440,553,159,628,47,869,1063,120,21,2023-03-01-02-51
3848,1102,545,159,621,52,572,865,122,21,2023-03-01-03-36
4880,1493,553,159,633,52,1017,1043,119,22,2023-03-01-04-17
4412,1311,544,156,632,48,721,1064,119,21,2023-03-01-04-59
4277,1221,546,156,629,46,776,970,118,17,2023-03-01-05-38
4931,1507,547,156,628,47,1109,1005,118,17,2023-03-01-05-52
4662,1373,547,157,629,46,926,1053,117,17,2023-03-01-06-04
4444,1398,549,157,629,46,772,961,117,18,2023-03-01-06-16
4596,1436,550,157,626,46,807,1043,115,19,2023-03-01-06-28
3970,1182,550,157,617,45,660,828,115,18,2023-03-01-06-38
4758,1489,548,158,602,45,923,1063,114,19,2023-03-01-06-50
4348,1247,553,159,662,50,770,984,112,20,2023-03-01-07-01
4689,1272,731,159,699,53,837,1020,109,21,2023-03-01-07-26
4698,1273,812,162,719,53,870,917,105,2,2023-03-01-07-42
4924,674,1757,295,1112,57,524,758,97,2,2023-03-01-08-15
5006,630,1939,322,1308,79,374,667,86,2,2023-03-01-08-28
5041,592,2001,348,1285,77,380,696,85,2,2023-03-01-08-42
4999,567,2040,363,1376,100,350,576,88,2,2023-03-01-08-57
4970,562,2037,324,1330,92,356,593,90,2,2023-03-01-09-11
5025,551,2068,359,1361,86,372,578,93,2,2023-03-01-09-24
4888,468,2255,371,1389,93,256,439,79,2,2023-03-01-09-51
4987,521,2358,394,1320,81,143,568,74,3,2023-03-01-10-06
4998,546,2415,404,1353,76,142,462,78,2,2023-03-01-10-18
5005,525,2405,402,1336,71,124,542,71,2,2023-03-01-10-31
4928,506,2343,393,1353,68,116,537,71,2,2023-03-01-10-43
4969,505,2363,401,1362,69,115,551,71,2,2023-03-01-10-55
4944,560,2299,357,1354,68,115,545,69,2,2023-03-01-11-07
5069,574,2368,399,1263,68,116,676,68,4,2023-03-01-11-20
4927,618,2224,408,1176,63,133,699,73,4,2023-03-01-11-35
4821,1323,1319,272,921,63,322,846,82,8,2023-03-01-11-52
5011,1318,1337,272,912,60,474,877,81,12,2023-03-01-12-08
4851,1346,1165,258,909,81,478,857,85,11,2023-03-01-12-27
4538,1336,910,198,752,84,487,941,97,15,2023-03-01-12-39
4784,1427,992,185,749,84,599,903,100,14,2023-03-01-12-57
4393,1220,999,199,793,80,496,781,92,12,2023-03-01-13-10
4276,1071,1098,226,870,91,478,664,87,8,2023-03-01-13-24
4478,1037,1039,217,901,94,741,664,92,4,2023-03-01-13-37
4742,1086,1203,239,876,82,812,667,94,4,2023-03-01-13-52
4797,1260,1287,255,878,87,674,588,97,13,2023-03-01-14-04
4997,1268,1299,256,879,90,812,622,104,13,2023-03-01-14-19
4836,1136,1292,233,863,84,849,573,108,15,2023-03-01-14-43
4828,1096,1347,245,858,76,878,546,89,14,2023-03-01-14-56
4639,1136,1207,250,801,69,830,566,86,13,2023-03-01-15-10
4369,900,1288,247,792,70,726,558,94,11,2023-03-01-15-22
4854,1102,1289,241,782,59,912,663,93,13,2023-03-01-15-35
4379,873,1302,241,791,82,702,603,94,14,2023-03-01-15-47
4794,1035,1299,241,763,81,853,734,94,16,2023-03-01-16-00
4891,1090,1296,246,761,74,833,799,96,16,2023-03-01-16-15
4351,1025,1261,246,744,69,445,765,92,19,2023-03-01-16-27
4508,1077,1198,221,727,69,663,724,99,20,2023-03-01-16-42
4688,1181,1117,242,701,64,814,749,105,21,2023-03-01-16-56
4637,1182,1063,229,675,61,836,752,108,21,2023-03-01-17-08
4496,1173,1000,221,709,61,668,806,117,23,2023-03-01-17-22
4742,1213,900,207,687,51,917,887,116,22,2023-03-01-17-54
4311,756,1256,222,853,93,641,709,89,7,2023-03-01-19-15
4855,965,1214,223,851,93,959,768,92,6,2023-03-01-19-29
4967,1002,1234,225,823,93,1029,783,90,6,2023-03-01-19-43
4146,790,1186,220,757,86,567,745,95,6,2023-03-01-19-54
4448,980,1166,217,772,85,717,711,95,7,2023-03-01-20-06
4849,1110,1072,213,710,78,1040,814,94,9,2023-03-01-20-20
4813,1162,1034,202,698,73,1003,812,93,11,2023-03-01-20-33
4849,1156,983,205,702,72,1051,849,95,13,2023-03-01-20-47
5001,1291,832,206,687,92,1216,858,97,20,2023-03-01-21-11
4561,1249,773,197,701,85,906,811,100,21,2023-03-01-21-23
4420,1199,759,216,678,75,871,788,102,23,2023-03-01-21-34
3830,1076,695,166,681,77,539,713,103,23,2023-03-01-21-44
4809,1328,721,215,666,72,1202,764,104,24,2023-03-01-21-57
4430,1377,689,196,647,72,723,865,103,26,2023-03-01-22-10
4865,1392,651,195,661,69,1157,875,103,26,2023-03-01-22-24
4514,1339,556,158,680,80,842,959,105,33,2023-03-01-23-58
4292,1341,555,157,679,81,694,885,106,32,2023-03-02-00-10
4386,1060,868,144,773,88,765,818,96,6,2023-03-02-07-45
4655,801,1305,215,888,91,815,748,92,6,2023-03-02-08-04
4679,516,1921,282,1117,91,481,553,84,7,2023-03-02-08-19
4964,500,2146,353,1156,91,546,529,79,8,2023-03-02-08-33
4711,454,1976,313,1136,93,530,538,71,6,2023-03-02-08-46
4735,440,2160,370,1151,92,525,381,72,6,2023-03-02-09-00
4868,434,2149,305,1146,91,519,543,72,5,2023-03-02-09-12
4898,417,2426,306,1156,88,332,474,72,21,2023-03-02-09-51
4795,470,2382,359,1136,99,235,501,67,4,2023-03-02-10-05
4827,459,2398,350,1159,96,238,502,65,6,2023-03-02-10-18
4894,485,2462,349,1157,102,250,467,66,7,2023-03-02-10-32
4956,485,2476,348,1184,93,262,476,67,6,2023-03-02-10-45
4720,456,2286,320,1186,93,262,454,70,6,2023-03-02-10-57
4886,494,2412,363,1184,94,268,452,69,7,2023-03-02-11-10
4903,499,2407,358,1149,94,280,485,74,9,2023-03-02-11-23
4916,919,1802,310,1000,94,408,697,75,15,2023-03-02-11-45
4812,1305,1285,290,718,91,558,845,84,17,2023-03-02-12-00
4785,1372,1074,265,755,109,612,862,94,16,2023-03-02-12-29
4787,1336,1064,286,791,102,695,791,93,17,2023-03-02-12-52
4812,1120,1380,306,951,101,615,636,94,16,2023-03-02-13-21
4880,794,1865,328,1232,97,456,429,91,13,2023-03-02-13-34
4893,790,1901,334,1241,99,445,414,89,13,2023-03-02-13-47
4911,783,1952,295,1226,98,443,410,85,12,2023-03-02-14-00
4943,760,2013,320,1208,99,478,388,85,11,2023-03-02-14-12
4901,707,2040,321,1205,100,474,373,89,13,2023-03-02-14-41
4785,665,1966,296,1260,99,441,355,88,10,2023-03-02-14-55
4732,695,1950,325,1095,98,460,443,84,5,2023-03-02-15-17
4830,780,1865,313,1147,118,450,493,88,7,2023-03-02-15-41
4802,808,1874,323,1056,113,443,523,91,7,2023-03-02-15-54
4798,831,1853,283,975,113,462,575,95,7,2023-03-02-16-08
4912,820,1936,371,965,111,442,636,104,9,2023-03-02-16-28
4986,875,1874,347,945,99,526,656,102,8,2023-03-02-16-42
4871,1136,1403,300,688,100,762,765,103,14,2023-03-02-17-01
4430,1072,1223,279,638,85,537,816,121,23,2023-03-02-17-15
4530,1094,1190,284,631,78,653,816,125,21,2023-03-02-17-27
4263,1217,970,253,544,74,479,896,135,22,2023-03-02-17-41
4185,1189,939,248,586,73,535,764,149,23,2023-03-02-18-00
4371,1039,1052,293,669,97,682,748,154,27,2023-03-02-18-14
4647,1187,1293,426,720,100,755,537,148,7,2023-03-02-18-27
4824,1212,1345,420,728,101,820,550,163,6,2023-03-02-18-41
4693,1035,1377,429,781,123,785,549,161,5,2023-03-02-18-53
4710,1105,1378,421,799,119,799,464,160,5,2023-03-02-19-04
4766,1119,1412,435,833,114,695,541,161,5,2023-03-02-19-17
4926,1140,1431,459,834,117,856,496,163,6,2023-03-02-19-30
4955,1145,1418,453,840,118,825,567,155,5,2023-03-02-19-44
4941,1140,1389,438,831,109,835,587,153,6,2023-03-02-19-58
4670,1101,1243,425,834,109,735,620,131,6,2023-03-02-20-11
4535,1132,1213,444,825,100,561,668,128,8,2023-03-02-20-23
4804,1261,1046,332,778,92,871,712,127,9,2023-03-02-20-39
4535,1250,878,301,722,85,772,791,111,11,2023-03-02-20-52
4234,1246,772,281,671,79,607,806,116,16,2023-03-02-21-14
4501,1348,755,293,683,77,782,800,113,20,2023-03-02-21-26
4851,1465,740,302,659,72,1048,808,114,17,2023-03-02-21-39
4375,1301,708,277,656,73,765,811,116,18,2023-03-02-21-50
4697,1469,661,254,653,72,921,850,123,20,2023-03-02-22-03
4637,1501,653,265,647,72,886,807,123,20,2023-03-02-22-15
4212,1425,623,255,637,72,534,851,123,19,2023-03-02-22-27
3981,1265,580,240,605,71,508,876,124,23,2023-03-02-22-47
4400,1541,568,237,615,72,644,887,122,23,2023-03-02-23-01
4098,1402,558,228,618,77,481,895,123,21,2023-03-02-23-15
4699,1491,552,226,611,80,1021,877,125,22,2023-03-02-23-29
4659,1516,545,220,613,82,950,886,127,22,2023-03-02-23-45
4519,1502,541,218,607,78,827,897,123,22,2023-03-02-23-58
4190,1331,538,214,609,79,680,889,124,19,2023-03-03-00-10
4109,1390,536,213,605,81,559,877,123,19,2023-03-03-00-49
4240,1381,530,205,605,80,685,893,124,22,2023-03-03-01-29
4421,1403,523,198,582,80,880,883,128,22,2023-03-03-02-21
4003,1248,525,197,596,79,602,880,128,24,2023-03-03-03-00
4303,1389,514,198,596,80,697,958,127,22,2023-03-03-03-40
4466,1511,531,198,594,79,756,926,126,22,2023-03-03-04-21
4017,1349,529,198,593,80,547,855,128,16,2023-03-03-05-00
4026,1317,525,195,593,79,549,898,129,15,2023-03-03-05-12
4340,1433,526,194,593,79,790,854,129,15,2023-03-03-05-25
3867,1320,529,199,593,77,424,856,130,15,2023-03-03-05-36
4518,1500,531,199,592,77,871,878,130,16,2023-03-03-05-49
4124,1362,531,199,563,77,625,898,130,15,2023-03-03-06-06
4080,1348,533,199,592,77,614,849,130,14,2023-03-03-06-17
4198,1402,533,199,589,77,696,835,129,14,2023-03-03-06-29
4370,1422,533,198,574,77,804,894,129,14,2023-03-03-06-42
4773,1533,535,200,606,79,1036,923,126,14,2023-03-03-06-56
4544,1484,545,201,604,82,884,889,123,15,2023-03-03-07-10
4711,1402,655,200,632,86,961,925,121,15,2023-03-03-07-23
4710,1331,739,201,652,90,984,876,115,13,2023-03-03-07-40
4395,1053,987,249,770,92,706,758,108,13,2023-03-03-07-58
4812,708,1719,306,1012,93,642,633,92,6,2023-03-03-08-20
5091,652,1967,318,1140,92,661,586,79,6,2023-03-03-08-48
5075,631,2041,318,1133,91,634,553,77,6,2023-03-03-09-04
4797,608,1807,180,1160,92,624,529,63,6,2023-03-03-09-18
4305,599,1458,194,1197,92,540,443,62,6,2023-03-03-09-29
4739,573,1890,217,1176,92,596,435,63,6,2023-03-03-09-44
4447,517,1828,179,1300,113,417,311,66,8,2023-03-03-10-12
4915,531,2201,313,1298,112,461,351,67,6,2023-03-03-10-26
4855,504,2200,421,1278,110,446,352,68,7,2023-03-03-10-38
4951,559,2204,429,1288,108,443,383,70,4,2023-03-03-10-52
5037,582,2239,425,1260,108,466,410,75,5,2023-03-03-11-10
4960,591,2089,318,1241,109,512,447,75,5,2023-03-03-11-25
4729,794,1613,266,1011,107,594,641,71,5,2023-03-03-11-51
5046,1226,1411,329,747,100,796,776,75,15,2023-03-03-12-09
4773,1311,1277,256,728,99,648,723,70,16,2023-03-03-12-27
5106,1424,1240,305,686,98,915,741,82,18,2023-03-03-12-44
4891,1157,1480,334,835,98,700,619,80,20,2023-03-03-13-19
4820,814,1968,281,1020,98,546,386,76,10,2023-03-03-13-33
4877,752,2046,277,1052,99,566,368,81,12,2023-03-03-13-47
4753,741,1955,186,1068,117,553,350,77,9,2023-03-03-13-59
4772,742,2000,286,1049,113,549,351,74,7,2023-03-03-14-11
4756,725,2002,174,1019,114,557,371,74,8,2023-03-03-14-30
4798,718,2083,322,1049,110,522,346,73,7,2023-03-03-14-44
4638,676,1994,279,1047,110,503,333,77,8,2023-03-03-14-58
4640,890,1805,270,895,107,535,425,84,6,2023-03-03-15-11
4840,908,1918,301,926,100,538,454,89,7,2023-03-03-15-23
4980,935,1984,349,918,95,579,452,104,8,2023-03-03-15-39
4939,931,1928,341,808,94,600,556,107,9,2023-03-03-15-55
4979,980,1831,345,728,95,679,628,124,9,2023-03-03-16-10
4964,1021,1798,330,731,97,667,623,112,12,2023-03-03-16-23
4960,1052,1566,266,677,101,818,714,118,15,2023-03-03-16-49
4980,1185,1408,295,598,100,872,771,128,18,2023-03-03-17-08
4727,1165,1306,286,552,89,759,788,136,21,2023-03-03-17-22
4923,1327,1159,267,582,86,918,775,139,23,2023-03-03-17-39
4839,1347,1084,250,554,96,929,753,148,24,2023-03-03-17-54
4821,1318,1075,261,571,85,932,752,151,22,2023-03-03-18-09
4597,1248,1088,291,582,74,800,712,145,22,2023-03-03-18-22
4834,1278,1137,313,588,88,984,700,126,21,2023-03-03-18-35
4734,1210,1117,302,606,80,953,692,139,17,2023-03-03-18-49
4722,1201,1117,303,614,77,970,666,136,18,2023-03-03-19-02
4674,1130,1136,304,644,94,935,672,138,19,2023-03-03-19-15
4695,1159,1118,303,630,85,961,676,135,16,2023-03-03-19-28
4871,1275,1149,308,626,85,969,696,139,17,2023-03-03-19-42
4848,1250,1136,302,658,77,948,702,135,19,2023-03-03-19-55
4619,1112,1139,302,653,74,937,614,133,31,2023-03-03-20-06
4854,1253,1110,297,648,70,1014,682,130,17,2023-03-03-20-20
4853,1293,1052,294,627,62,1001,740,123,17,2023-03-03-20-34
4842,1330,1017,255,662,79,1025,667,125,16,2023-03-03-20-49
4796,1336,967,232,632,73,964,756,125,16,2023-03-03-21-02
4746,1314,945,238,617,68,951,769,134,16,2023-03-03-21-15
4792,1304,921,233,592,65,1048,780,129,18,2023-03-03-21-28
4668,1301,893,232,582,61,994,751,129,18,2023-03-03-21-41
4732,1292,865,229,583,57,1036,804,135,17,2023-03-03-21-54
4675,1274,820,224,575,55,1025,831,132,18,2023-03-03-22-06
4430,1371,801,222,550,53,804,760,128,16,2023-03-03-22-19
4447,1287,781,216,544,48,906,786,125,18,2023-03-03-22-29
4479,1338,765,217,547,47,840,845,126,18,2023-03-03-22-41
4696,1362,740,212,504,46,1061,878,130,21,2023-03-03-23-03
4497,1320,735,209,488,46,1029,774,130,21,2023-03-03-23-14
4465,1303,737,210,487,46,909,878,131,20,2023-03-03-23-25
4585,1355,733,207,504,46,981,864,128,20,2023-03-03-23-36
4394,1382,732,207,503,46,804,825,128,20,2023-03-03-23-47
4454,1312,733,208,502,46,914,843,129,21,2023-03-03-23-57
3898,1074,711,187,503,46,618,842,128,22,2023-03-04-00-06
4744,1386,743,205,502,46,1108,854,129,22,2023-03-04-00-48
4412,1384,727,203,503,47,861,785,128,24,2023-03-04-01-27
4396,1364,722,199,501,47,819,838,128,24,2023-03-04-02-05
4498,1346,736,201,501,47,996,770,125,24,2023-03-04-02-44
4649,1368,737,202,500,46,1011,884,126,23,2023-03-04-03-24
4744,1419,728,202,502,45,1074,873,127,21,2023-03-04-04-03
4768,1352,733,203,502,45,1140,893,128,20,2023-03-04-04-43
4790,1371,708,180,503,45,1197,864,129,18,2023-03-04-05-30
4471,1346,729,202,502,45,973,774,129,18,2023-03-04-05-41
4468,1338,728,201,501,45,992,762,129,18,2023-03-04-05-51
4176,1269,730,202,501,46,760,770,128,18,2023-03-04-06-01
4018,1087,730,202,499,46,788,768,128,18,2023-03-04-06-11
4351,1295,729,202,500,46,914,767,127,19,2023-03-04-06-22
4511,1312,728,202,500,46,1024,799,128,20,2023-03-04-06-32
4637,1360,727,201,501,46,1055,849,126,19,2023-03-04-06-43
4115,1206,730,200,498,46,765,774,124,18,2023-03-04-06-53
4302,1228,729,199,504,46,835,862,124,20,2023-03-04-07-04
4229,1167,734,201,508,47,888,791,122,19,2023-03-04-07-14
4621,1289,730,184,509,46,1131,821,123,18,2023-03-04-07-25
4673,1371,748,203,506,47,1102,804,123,19,2023-03-04-07-36
4008,1050,762,208,521,48,757,775,122,21,2023-03-04-07-49
4488,1221,824,216,583,48,1014,705,119,22,2023-03-04-08-03
4601,1049,887,228,776,48,1078,672,116,23,2023-03-04-08-20
4710,1068,963,236,850,47,1102,580,126,21,2023-03-04-08-32
4581,995,979,235,865,48,1061,546,113,22,2023-03-04-08-44
4400,976,1013,236,886,66,855,540,108,22,2023-03-04-08-58
4444,938,1067,238,877,62,849,579,112,22,2023-03-04-09-12
4234,920,1101,291,931,61,596,540,123,23,2023-03-04-09-25
4427,943,1116,289,899,83,740,582,125,22,2023-03-04-09-37
4454,863,1116,254,897,82,848,579,130,21,2023-03-04-09-49
4519,943,1234,283,818,76,790,588,126,20,2023-03-04-10-01
4497,820,1421,274,651,72,812,648,124,21,2023-03-04-10-17
4665,831,1534,266,547,62,935,667,131,20,2023-03-04-10-29
4691,859,1549,273,522,62,938,668,136,19,2023-03-04-10-46
4562,871,1539,277,505,63,828,665,135,19,2023-03-04-10-58
4707,1033,1433,284,480,60,904,708,142,7,2023-03-04-11-16
4498,907,1527,282,445,57,809,661,144,5,2023-03-04-11-30
4745,1019,1527,280,436,57,905,709,144,5,2023-03-04-11-44
4617,963,1513,280,417,52,862,709,147,6,2023-03-04-12-00
4592,1230,1196,285,415,50,883,706,153,9,2023-03-04-12-14
4624,1248,1145,278,422,49,911,729,157,12,2023-03-04-12-28
4660,1221,1163,282,448,52,993,667,156,12,2023-03-04-12-42
4414,1096,1200,286,465,57,843,643,156,11,2023-03-04-12-54
4583,1197,1303,291,466,59,856,598,152,11,2023-03-04-13-09
4470,1057,1543,293,479,58,692,540,152,7,2023-03-04-13-24
4710,1101,1643,296,527,56,770,503,159,7,2023-03-04-13-40
4651,1091,1636,287,549,56,725,491,153,6,2023-03-04-13-53
4712,1090,1650,283,564,57,779,466,157,6,2023-03-04-14-06
4638,1081,1687,294,560,57,691,454,160,5,2023-03-04-14-19
4559,1063,1621,252,548,58,696,462,164,5,2023-03-04-14-31
4637,1083,1577,295,526,56,799,474,173,5,2023-03-04-14-45
4642,1117,1439,297,525,48,866,509,175,11,2023-03-04-15-09
4693,1128,1464,294,523,47,855,520,187,16,2023-03-04-15-22
4692,1118,1459,299,525,42,856,525,194,15,2023-03-04-15-33
4659,1127,1413,249,527,41,843,532,201,16,2023-03-04-15-46
4692,1123,1492,302,534,41,863,462,202,16,2023-03-04-15-59
4645,1100,1468,295,528,41,853,480,202,14,2023-03-04-16-11
4600,1083,1455,303,517,44,864,480,188,13,2023-03-04-16-28
4553,1079,1401,304,497,43,817,551,195,13,2023-03-04-16-42
4712,1142,1368,300,484,47,898,608,198,14,2023-03-04-16-56
4642,1130,1286,303,469,74,905,628,210,14,2023-03-04-17-11
4473,1101,1208,281,462,69,822,649,218,13,2023-03-04-17-26
4476,1146,1148,293,416,61,918,617,215,16,2023-03-04-17-40
4509,1141,1159,304,372,51,999,616,208,14,2023-03-04-18-11
4330,969,1226,296,409,60,923,577,218,8,2023-03-04-19-24
4344,959,1174,254,422,97,973,586,222,8,2023-03-04-19-36
4541,1077,1222,309,423,96,1048,544,220,7,2023-03-04-19-48
4236,880,1224,313,424,79,937,564,200,7,2023-03-04-20-13
4543,1082,1191,296,473,99,981,612,195,9,2023-03-04-20-26
4445,1055,1180,291,495,94,885,631,189,10,2023-03-04-20-41
4491,1029,1117,275,505,89,995,646,190,9,2023-03-04-20-54
4518,1069,1103,259,539,108,974,639,185,9,2023-03-04-21-07
4664,1190,1094,253,533,107,985,668,185,9,2023-03-04-21-21
4705,1224,1079,251,521,98,1044,651,177,9,2023-03-04-21-34
4373,1124,1052,248,526,95,840,649,173,9,2023-03-04-21-45
4665,1143,1057,271,529,107,1044,708,174,10,2023-03-04-21-58
4678,1228,1014,249,541,101,966,749,171,9,2023-03-04-22-11
4253,1079,995,258,521,99,705,784,158,11,2023-03-04-22-23
4352,1187,970,259,493,92,756,788,145,13,2023-03-04-22-34
4416,1182,952,246,490,89,809,830,139,14,2023-03-04-22-45
4526,1182,941,242,485,87,915,848,141,14,2023-03-04-22-58
4517,1179,942,243,494,84,923,825,140,14,2023-03-04-23-09
4399,1232,933,234,494,82,800,789,138,13,2023-03-04-23-21
4751,1269,930,225,493,81,1053,852,141,13,2023-03-04-23-32
4056,1059,928,223,492,80,672,747,144,14,2023-03-04-23-41
4168,1106,928,220,495,79,728,753,144,14,2023-03-04-23-51
4394,1256,926,210,495,81,737,821,145,14,2023-03-05-00-16
4000,1053,920,205,489,84,583,793,149,13,2023-03-05-00-53
4261,1177,914,205,489,83,676,841,149,15,2023-03-05-01-31
4569,1185,912,206,489,83,993,826,150,14,2023-03-05-02-10
4355,1199,916,209,489,82,751,838,149,13,2023-03-05-02-48
4136,1069,898,191,485,88,707,814,149,14,2023-03-05-03-26
4291,1174,922,211,485,89,742,803,150,15,2023-03-05-04-04
4171,1141,923,212,482,88,614,845,150,16,2023-03-05-04-42
3969,1086,900,190,482,90,515,823,149,14,2023-03-05-05-19
3858,1058,924,213,477,89,514,723,148,14,2023-03-05-05-29
4025,1066,923,214,481,88,587,807,148,13,2023-03-05-05-39
4079,1171,904,198,480,87,589,775,147,13,2023-03-05-05-49
3947,1152,919,214,480,87,499,737,147,13,2023-03-05-05-58
4061,1107,917,213,480,88,658,739,146,14,2023-03-05-06-07
3981,1024,902,198,481,89,647,767,146,14,2023-03-05-06-26
4016,1137,916,213,482,89,516,805,146,14,2023-03-05-06-39
4361,1265,915,213,484,90,732,804,146,15,2023-03-05-06-50
4367,1247,916,214,485,88,736,824,144,15,2023-03-05-07-00
4037,1137,917,212,484,88,627,714,143,15,2023-03-05-07-10
4081,1178,920,213,484,88,544,794,145,16,2023-03-05-07-20
3988,1141,906,194,485,88,534,760,146,16,2023-03-05-07-29
4183,1200,937,213,485,88,590,808,146,17,2023-03-05-07-39
4085,1196,951,211,491,86,469,813,149,16,2023-03-05-07-51
4407,839,1183,252,547,100,993,713,127,5,2023-03-05-12-14
4520,929,1186,251,549,98,1026,705,120,5,2023-03-05-12-28
4486,931,1184,258,556,94,1001,683,126,5,2023-03-05-12-41
4496,925,1176,258,584,95,1035,644,126,6,2023-03-05-12-55
4670,884,1320,275,629,93,1084,622,125,6,2023-03-05-13-23
4621,865,1330,249,647,95,1054,595,126,4,2023-03-05-13-36
4591,838,1384,268,657,96,1041,548,116,7,2023-03-05-13-50
4463,786,1388,253,644,97,1021,496,123,5,2023-03-05-14-03
4352,839,1373,241,642,96,856,518,120,4,2023-03-05-14-15
4381,857,1378,251,666,114,860,494,122,4,2023-03-05-14-27
4472,861,1378,226,665,112,935,513,115,5,2023-03-05-14-39
4362,832,1379,252,674,130,857,499,117,4,2023-03-05-14-52
4569,851,1401,275,659,122,1022,518,115,3,2023-03-05-15-06
4616,855,1459,276,610,109,1019,544,124,5,2023-03-05-15-23
4530,853,1431,259,608,105,956,540,134,8,2023-03-05-15-37
4533,858,1438,261,586,98,956,565,124,6,2023-03-05-15-50
4537,827,1434,248,582,93,943,621,124,6,2023-03-05-16-03
4535,769,1458,249,594,112,998,588,124,4,2023-03-05-16-17
4555,788,1467,242,578,103,952,645,122,3,2023-03-05-16-34
4309,768,1375,235,571,105,794,673,125,3,2023-03-05-16-56
4384,836,1313,235,577,101,840,680,134,4,2023-03-05-17-09
4319,802,1285,205,582,115,799,707,139,5,2023-03-05-17-21
4523,843,1251,226,555,107,990,737,142,5,2023-03-05-17-36
4459,841,1292,244,530,104,909,735,149,3,2023-03-05-17-52
4585,796,1460,247,569,90,868,742,147,3,2023-03-05-18-09
4579,673,1707,248,577,84,771,697,151,3,2023-03-05-18-25
4551,690,1693,232,590,86,769,659,147,3,2023-03-05-18-38
4555,689,1720,217,574,82,748,672,148,4,2023-03-05-18-51
4515,668,1722,221,592,85,742,632,154,5,2023-03-05-19-03
4336,622,1734,220,620,105,524,699,131,6,2023-03-05-19-22
4602,624,1732,218,616,102,806,692,124,8,2023-03-05-19-36
4650,587,1736,216,650,118,837,709,124,7,2023-03-05-19-49
4561,593,1714,198,651,113,835,640,121,7,2023-03-05-20-01
4504,648,1578,228,648,108,796,706,119,9,2023-03-05-20-14
4613,712,1599,228,634,106,833,710,114,11,2023-03-05-20-27
4337,943,1128,215,597,92,847,692,119,11,2023-03-05-20-55
4446,965,1069,200,600,89,970,709,119,14,2023-03-05-21-10
4040,982,1014,188,588,81,607,721,114,14,2023-03-05-21-20
4140,989,1006,188,606,79,648,761,117,13,2023-03-05-21-32
4231,953,1006,187,604,77,732,805,119,12,2023-03-05-21-41
4246,1001,984,183,605,73,725,798,120,13,2023-03-05-21-53
4259,978,988,180,570,72,738,853,120,12,2023-03-05-22-04
4248,969,947,174,564,69,753,881,119,15,2023-03-05-22-14
4057,970,916,156,573,71,567,906,109,16,2023-03-05-22-31
4580,990,891,154,565,72,1055,954,109,16,2023-03-05-22-48
4601,1015,883,153,559,69,1067,950,110,17,2023-03-05-23-01
4214,1014,877,152,550,69,675,968,112,18,2023-03-05-23-15
4253,1027,874,148,549,68,721,953,111,18,2023-03-05-23-28
4312,967,877,149,550,68,809,975,115,19,2023-03-05-23-41
4650,1005,875,149,546,70,1100,989,116,19,2023-03-05-23-55
4190,1004,876,149,545,72,714,916,116,19,2023-03-06-00-08
4527,1017,870,145,548,72,997,959,117,19,2023-03-06-00-49
4358,1001,873,146,547,77,883,920,115,19,2023-03-06-01-30
4620,1048,874,147,546,74,1043,976,114,19,2023-03-06-02-11
4081,1010,863,144,546,77,644,887,114,17,2023-03-06-02-50
4211,1049,869,143,545,77,714,900,115,19,2023-03-06-03-30
4329,1043,868,142,544,76,822,914,118,20,2023-03-06-04-10
4128,1014,867,140,537,77,644,930,118,18,2023-03-06-04-49
4069,964,870,142,540,79,642,916,119,18,2023-03-06-05-28
4530,1046,869,140,527,79,999,954,118,17,2023-03-06-05-41
4315,1006,870,141,527,79,842,936,117,17,2023-03-06-05-53
4174,1024,873,142,541,80,692,911,116,17,2023-03-06-06-05
